vtu f_lam 
-0.2989574666839624 -1.3950270076628857 
-0.1638485307402115 -0.7579758291252974 
-0.14447833025768678 -0.659564695075379 
0.019430439556584 0.09516312027409728 
0.02709268742176336 0.09811143501164196 
0.05191340721677013 0.2454480817832435 
0.18497536798593786 0.8539128527237005 
0.1864684065087947 0.8765381121581904 
0.25322214115075115 1.1705512370701567 
0.2764161475309534 1.2789659116605574 
