vtu f_lam 
-0.9990055059470582 -0.5833122380574481 
-0.7034260650402497 -0.4139266558463423 
-0.6017196693598832 -0.3541657783038529 
-0.12869751479440378 -0.0787733813344493 
-0.0780299542818153 -0.03825401363799053 
0.14384607431038315 0.08297547131137904 
0.5144209786264644 0.3010195445744712 
0.7878264530463073 0.4645842807281305 
0.8817367963867891 0.5142910637673117 
0.983403556437232 0.5788296351090964 
