iter loss 
0.0 0.025000002 
5.0 0.016487272 
10.0 0.011903034 
15.0 0.009405318000000001 
20.0 0.008016497 
25.0 0.0072176727 
30.0 0.0067334166 
35.0 0.0064175115000000005 
40.0 0.006192326 
45.0 0.006016624599999999 
50.0 0.005868493000000001 
55.0 0.005736268 
60.0 0.0056137303000000005 
65.0 0.005497551999999999 
70.0 0.0053859343999999995 
75.0 0.005277901 
80.0 0.0051729013 
85.0 0.0050706193 
90.0 0.0049708607 
95.0 0.0048734997 
